DAY_OF_WEEK,MKT_UNIQUE_CARRIER,OP_UNIQUE_CARRIER,ORIGIN,ARR_DELAY,SCH_DEP_TIME,SCH_ARR_TIME,ORGIN_WTH_temp,ORGIN_WTH_precip,ORGIN_WTH_precipprob,ORGIN_WTH_snow,ORGIN_WTH_windspeed,ORGIN_WTH_winddir,ORGIN_WTH_cloudcover,ORGIN_WTH_visibility,ORGIN_WTH_severerisk,DEST_WTH_temp,DEST_WTH_precip,DEST_WTH_precipprob,DEST_WTH_snow,DEST_WTH_windspeed,DEST_WTH_winddir,DEST_WTH_cloudcover,DEST_WTH_visibility,DEST_WTH_severerisk
4,AA,OO,ORD,126.0,2022-01-06 12:40:00,2022-01-06 15:31:00,15.2,0.0,0,0.0,14.0,261.0,40.0,9.9,3.0,30.7,0.0,0,0.01,10.4,259.0,100.0,9.9,3.0
4,AA,MQ,ORD,26.0,2022-01-06 08:05:00,2022-01-06 10:56:00,7.6,0.0,0,0.0,9.2,264.0,24.2,9.9,3.0,29.8,0.0,0,0.01,19.4,251.0,89.6,9.8,3.0
4,B6,B6,JFK,-3.0,2022-01-06 09:25:00,2022-01-06 10:43:00,37.4,0.0,0,0.19,10.9,277.0,23.8,9.9,3.0,29.8,0.0,0,0.01,19.4,251.0,89.6,9.8,3.0
4,AA,PT,ORD,131.0,2022-01-06 17:30:00,2022-01-06 20:18:00,13.4,0.0,0,0.0,13.3,279.0,85.6,9.1,3.0,28.9,0.0,0,0.01,6.8,169.0,98.6,9.9,3.0
4,UA,OO,ORD,-14.0,2022-01-06 17:55:00,2022-01-06 20:52:00,13.4,0.0,0,0.0,13.3,279.0,85.6,9.1,3.0,28.9,0.0,0,0.01,4.5,156.0,99.8,9.9,3.0
4,B6,B6,JFK,60.0,2022-01-06 21:59:00,2022-01-06 23:14:00,35.3,0.0,0,0.19,6.1,43.0,100.0,9.9,3.0,28.1,0.006,100,0.01,6.9,217.0,100.0,2.8,3.0
4,B6,B6,MCO,1.0,2022-01-06 16:17:00,2022-01-06 19:00:00,74.0,0.0,0,0.0,5.2,13.0,9.4,9.9,3.0,28.9,0.0,0,0.01,3.4,198.0,88.2,9.9,3.0
4,DL,9E,JFK,-17.0,2022-01-06 12:30:00,2022-01-06 13:45:00,37.6,0.0,0,0.19,9.4,270.0,26.7,9.9,3.0,30.7,0.0,0,0.01,12.7,240.0,100.0,9.9,3.0
4,UA,OO,ORD,12.0,2022-01-06 10:45:00,2022-01-06 13:37:00,12.8,0.0,0,0.0,12.6,268.0,24.2,9.9,3.0,30.7,0.0,0,0.01,12.7,240.0,100.0,9.9,3.0
4,UA,G7,ORD,-9.0,2022-01-06 14:30:00,2022-01-06 17:21:00,15.9,0.0,0,0.0,14.1,262.0,90.3,9.9,3.0,29.8,0.0,0,0.01,10.1,258.0,89.6,9.9,3.0
4,AA,OO,ORD,-14.0,2022-01-13 12:40:00,2022-01-13 15:31:00,39.5,0.0,0,0.0,8.5,24.0,100.0,9.9,10.0,38.8,0.0,0,0.0,5.6,99.0,100.0,9.8,10.0
4,AA,MQ,ORD,-25.0,2022-01-13 08:05:00,2022-01-13 10:56:00,37.7,0.0,0,0.0,7.3,358.0,100.0,8.7,10.0,35.8,0.0,0,0.0,3.4,81.0,100.0,6.2,10.0
4,B6,B6,JFK,-1.0,2022-01-13 09:25:00,2022-01-13 10:43:00,37.6,0.0,0,0.0,1.3,15.0,78.4,9.9,10.0,35.8,0.0,0,0.0,3.4,81.0,100.0,6.2,10.0
4,AA,PT,ORD,-14.0,2022-01-13 17:30:00,2022-01-13 20:18:00,37.7,0.0,0,0.0,2.2,39.0,100.0,9.9,10.0,35.8,0.0,0,0.0,3.2,331.0,100.0,9.7,10.0
4,UA,OO,ORD,-25.0,2022-01-13 17:55:00,2022-01-13 20:52:00,37.7,0.0,0,0.0,2.2,39.0,100.0,9.9,10.0,35.0,0.012,100,0.0,0.0,0.0,100.0,6.1,10.0
4,B6,B6,JFK,-17.0,2022-01-13 21:59:00,2022-01-13 23:14:00,40.7,0.0,0,0.0,5.3,47.0,23.8,9.9,10.0,35.9,0.0,0,0.0,0.3,1.0,100.0,6.7,10.0
4,B6,B6,MCO,-18.0,2022-01-13 16:17:00,2022-01-13 19:00:00,71.9,0.0,0,0.0,11.4,300.0,27.4,9.9,10.0,37.0,0.0,0,0.0,5.5,29.0,100.0,9.7,10.0
4,DL,9E,JFK,14.0,2022-01-13 12:30:00,2022-01-13 13:45:00,45.3,0.0,0,0.0,4.3,38.0,23.8,8.6,10.0,41.9,0.0,0,0.0,4.8,140.0,100.0,9.8,10.0
4,UA,OO,ORD,-21.0,2022-01-13 10:45:00,2022-01-13 13:37:00,39.8,0.0,0,0.0,9.3,10.0,92.8,9.9,10.0,41.9,0.0,0,0.0,4.8,140.0,100.0,9.8,10.0
4,UA,G7,ORD,11.0,2022-01-13 14:30:00,2022-01-13 17:21:00,39.5,0.0,0,0.0,5.6,5.0,100.0,9.9,10.0,37.9,0.0,0,0.0,0.1,3.0,100.0,9.8,10.0
4,AA,OO,ORD,11.0,2022-01-20 12:40:00,2022-01-20 15:31:00,19.3,0.0,0,0.0,9.4,337.0,24.2,9.9,10.0,15.0,0.0,0,0.0,13.6,301.0,88.2,9.6,10.0
4,AA,PT,ORD,-9.0,2022-01-20 17:30:00,2022-01-20 20:18:00,15.5,0.0,0,0.0,7.8,2.0,24.2,9.9,10.0,11.9,0.0,0,0.0,0.4,1.0,98.6,5.1,10.0
4,UA,OO,ORD,2.0,2022-01-20 17:55:00,2022-01-20 20:52:00,15.5,0.0,0,0.0,7.8,2.0,24.2,9.9,10.0,10.9,0.0,0,0.0,0.3,5.0,100.0,2.0,10.0
4,B6,B6,JFK,-4.0,2022-01-20 09:25:00,2022-01-20 10:43:00,35.6,0.038,100,0.08,8.7,353.0,100.0,3.2,10.0,15.1,0.0,0,0.0,9.2,302.0,87.0,9.9,10.0
4,B6,B6,JFK,-12.0,2022-01-20 21:59:00,2022-01-20 23:14:00,26.3,0.0,0,0.0,9.6,15.0,13.4,9.9,10.0,10.8,0.0,0,0.0,0.2,2.0,100.0,3.2,10.0
4,B6,B6,MCO,-23.0,2022-01-20 16:17:00,2022-01-20 19:00:00,79.9,0.0,0,0.0,9.3,216.0,6.5,9.9,10.0,12.7,0.0,0,0.0,4.7,17.0,98.6,7.9,10.0
4,DL,9E,JFK,9.0,2022-01-20 12:30:00,2022-01-20 13:45:00,32.7,0.003,100,0.08,9.2,315.0,100.0,2.6,10.0,15.9,0.0,0,0.0,9.3,280.0,88.8,9.8,10.0
4,UA,OO,ORD,-11.0,2022-01-20 10:45:00,2022-01-20 13:37:00,15.6,0.0,0,0.0,9.7,1.0,24.2,9.9,10.0,15.9,0.0,0,0.0,9.3,280.0,88.8,9.8,10.0
4,UA,G7,ORD,-2.0,2022-01-20 14:30:00,2022-01-20 17:21:00,20.3,0.0,0,0.0,8.9,352.0,24.2,9.9,10.0,13.9,0.0,0,0.0,8.0,340.0,99.3,8.5,10.0
4,AA,OO,ORD,70.0,2022-01-27 12:40:00,2022-01-27 15:31:00,30.6,0.0,0,0.08,12.9,260.0,100.0,9.9,10.0,28.9,0.0,0,0.0,9.2,179.0,100.0,9.9,10.0
4,AA,MQ,ORD,-8.0,2022-01-27 08:05:00,2022-01-27 10:56:00,24.9,0.0,0,0.0,11.2,212.0,92.8,9.9,10.0,18.8,0.0,0,0.0,10.1,189.0,84.3,9.9,10.0
4,B6,B6,JFK,3.0,2022-01-27 09:25:00,2022-01-27 10:43:00,21.8,0.0,0,0.0,7.5,87.0,7.2,9.9,10.0,18.8,0.0,0,0.0,10.1,189.0,84.3,9.9,10.0
4,AA,PT,ORD,11.0,2022-01-27 17:30:00,2022-01-27 20:18:00,30.1,0.0,0,0.08,6.3,258.0,97.5,9.9,10.0,29.8,0.0,0,0.0,10.3,209.0,100.0,9.9,10.0
4,UA,OO,ORD,-1.0,2022-01-27 17:55:00,2022-01-27 20:52:00,30.1,0.0,0,0.08,6.3,258.0,97.5,9.9,10.0,29.8,0.0,0,0.0,9.1,219.0,100.0,9.9,10.0
4,B6,B6,JFK,-1.0,2022-01-27 21:59:00,2022-01-27 23:14:00,30.2,0.0,0,0.0,6.7,210.0,97.0,9.9,10.0,29.8,0.0,0,0.0,10.1,227.0,100.0,9.8,10.0
4,B6,B6,MCO,-17.0,2022-01-27 16:17:00,2022-01-27 19:00:00,65.0,0.0,0,0.0,12.8,9.0,100.0,9.9,10.0,29.8,0.0,0,0.0,13.6,189.0,100.0,9.9,10.0
4,DL,9E,JFK,0.0,2022-01-27 12:30:00,2022-01-27 13:45:00,28.1,0.0,0,0.0,5.9,150.0,43.9,9.9,10.0,26.8,0.0,0,0.0,13.8,161.0,85.4,9.9,10.0
4,UA,OO,ORD,-11.0,2022-01-27 10:45:00,2022-01-27 13:37:00,30.0,0.0,0,0.08,17.9,255.0,100.0,9.9,10.0,26.8,0.0,0,0.0,13.8,161.0,85.4,9.9,10.0
4,UA,G7,ORD,-30.0,2022-01-27 14:30:00,2022-01-27 17:21:00,31.5,0.0,0,0.08,9.8,257.0,100.0,9.9,10.0,29.8,0.0,0,0.0,10.1,179.0,100.0,9.9,10.0
5,AA,MQ,ORD,8.0,2022-01-07 08:05:00,2022-01-07 10:56:00,0.6,0.0,0,0.0,7.9,274.0,24.2,9.9,3.0,26.8,0.006,100,0.08,11.6,281.0,100.0,0.4,3.0
5,UA,OO,ORD,21.0,2022-01-07 17:55:00,2022-01-07 20:52:00,11.7,0.0,0,0.0,4.4,213.0,52.9,9.9,3.0,16.0,0.0,0,0.08,12.6,310.0,100.0,2.0,3.0
5,B6,B6,JFK,86.0,2022-01-07 21:59:00,2022-01-07 23:14:00,26.9,0.0,0,0.0,12.0,288.0,7.2,9.9,3.0,15.1,0.0,0,0.08,13.7,301.0,100.0,7.9,3.0
5,B6,B6,MCO,2.0,2022-01-07 16:17:00,2022-01-07 19:00:00,74.2,0.0,0,0.0,8.0,8.0,5.9,9.9,3.0,19.9,0.01,100,0.08,14.0,295.0,100.0,0.9,3.0
5,DL,9E,JFK,75.0,2022-01-07 12:30:00,2022-01-07 13:45:00,33.9,0.0,0,0.0,13.9,310.0,43.6,6.3,3.0,24.9,0.0,0,0.08,17.3,270.0,89.3,9.6,3.0
5,UA,OO,ORD,139.0,2022-01-07 10:45:00,2022-01-07 13:37:00,8.7,0.0,0,0.0,7.4,230.0,24.2,9.9,3.0,24.9,0.0,0,0.08,17.3,270.0,89.3,9.6,3.0
5,UA,G7,ORD,45.0,2022-01-07 14:30:00,2022-01-07 17:21:00,14.5,0.0,0,0.0,11.5,245.0,24.2,9.9,3.0,20.0,0.0,0,0.08,20.5,261.0,100.0,0.7,3.0
5,AA,OO,ORD,98.0,2022-01-14 12:40:00,2022-01-14 15:31:00,32.0,0.0,0,0.01,13.2,29.0,100.0,9.9,10.0,17.7,0.0,0,0.0,14.8,312.0,30.1,9.9,10.0
5,AA,MQ,ORD,-16.0,2022-01-14 08:05:00,2022-01-14 10:56:00,33.4,0.0,0,0.0,15.4,43.0,100.0,9.9,10.0,25.8,0.0,0,0.0,15.9,322.0,100.0,9.7,10.0
5,B6,B6,JFK,-10.0,2022-01-14 09:25:00,2022-01-14 10:43:00,39.5,0.0,0,0.0,11.5,7.0,23.8,9.9,10.0,25.8,0.0,0,0.0,15.9,322.0,100.0,9.7,10.0
5,AA,PT,ORD,96.0,2022-01-14 17:30:00,2022-01-14 20:18:00,32.0,0.0,0,0.01,16.5,47.0,100.0,7.5,10.0,7.0,0.0,0,0.0,12.8,342.0,52.5,9.9,10.0
5,UA,OO,ORD,-14.0,2022-01-14 17:55:00,2022-01-14 20:52:00,32.0,0.0,0,0.01,16.5,47.0,100.0,7.5,10.0,4.9,0.0,0,0.0,12.7,332.0,51.2,9.9,10.0
5,B6,B6,JFK,-1.0,2022-01-14 21:59:00,2022-01-14 23:14:00,27.0,0.0,0,0.0,10.7,3.0,13.4,9.9,10.0,1.9,0.0,0,0.0,13.7,332.0,26.2,9.9,10.0
5,B6,B6,MCO,-4.0,2022-01-14 16:17:00,2022-01-14 19:00:00,68.0,0.0,0,0.0,10.8,291.0,5.3,9.9,10.0,8.9,0.0,0,0.0,12.7,331.0,30.6,9.9,10.0
5,DL,9E,JFK,-6.0,2022-01-14 12:30:00,2022-01-14 13:45:00,42.2,0.0,0,0.0,18.4,357.0,23.8,9.9,10.0,21.6,0.0,0,0.0,14.1,332.0,89.5,9.8,10.0
5,UA,OO,ORD,21.0,2022-01-14 10:45:00,2022-01-14 13:37:00,32.3,0.0,0,0.01,14.3,38.0,100.0,9.9,10.0,21.6,0.0,0,0.0,14.1,332.0,89.5,9.8,10.0
5,UA,G7,ORD,99.0,2022-01-14 14:30:00,2022-01-14 17:21:00,32.6,0.0,0,0.01,12.2,35.0,100.0,9.9,10.0,13.9,0.0,0,0.0,17.1,332.0,30.5,9.9,10.0
5,AA,OO,ORD,-12.0,2022-01-21 12:40:00,2022-01-21 15:31:00,24.2,0.0,0,0.0,11.0,185.0,69.5,9.9,10.0,13.9,0.0,0,0.0,4.8,339.0,26.2,9.9,10.0
5,AA,MQ,ORD,12.0,2022-01-21 08:05:00,2022-01-21 10:56:00,14.3,0.0,0,0.0,0.4,332.0,76.3,9.9,10.0,7.0,0.0,0,0.0,3.2,126.0,26.2,9.9,10.0
5,B6,B6,JFK,-13.0,2022-01-21 09:25:00,2022-01-21 10:43:00,14.5,0.0,0,0.0,13.0,5.0,23.8,9.9,10.0,7.0,0.0,0,0.0,3.2,126.0,26.2,9.9,10.0
5,AA,PT,ORD,24.0,2022-01-21 17:30:00,2022-01-21 20:18:00,23.4,0.0,0,0.0,6.7,199.0,24.2,9.9,10.0,6.6,0.0,0,0.0,0.0,0.0,3.5,9.9,10.0
5,UA,OO,ORD,14.0,2022-01-21 17:55:00,2022-01-21 20:52:00,23.4,0.0,0,0.0,6.7,199.0,24.2,9.9,10.0,3.5,0.0,0,0.0,0.0,0.0,0.0,9.9,10.0
5,B6,B6,JFK,-12.0,2022-01-21 21:59:00,2022-01-21 23:14:00,19.4,0.0,0,0.0,12.4,30.0,23.8,9.9,10.0,-0.5,0.0,0,0.0,5.5,117.0,0.0,9.9,10.0
5,B6,B6,MCO,-26.0,2022-01-21 16:17:00,2022-01-21 19:00:00,75.8,0.0,0,0.0,5.9,59.0,9.8,9.9,10.0,6.8,0.0,0,0.0,5.5,350.0,0.0,9.9,10.0
5,DL,9E,JFK,-17.0,2022-01-21 12:30:00,2022-01-21 13:45:00,19.1,0.0,0,0.0,10.9,44.0,23.8,9.9,10.0,11.8,0.0,0,0.0,0.1,0.0,26.2,9.9,10.0
5,UA,OO,ORD,-10.0,2022-01-21 10:45:00,2022-01-21 13:37:00,23.2,0.0,0,0.0,9.5,175.0,38.9,9.9,10.0,11.8,0.0,0,0.0,0.1,0.0,26.2,9.9,10.0
5,UA,G7,ORD,7.0,2022-01-21 14:30:00,2022-01-21 17:21:00,25.6,0.0,0,0.0,8.1,204.0,38.9,9.9,10.0,12.7,0.0,0,0.0,0.3,357.0,26.2,9.9,10.0
5,AA,PT,ORD,7.0,2022-01-28 17:30:00,2022-01-28 20:18:00,19.7,0.0,0,0.01,7.5,299.0,24.2,9.9,10.0,10.0,0.0,0,0.01,10.3,322.0,85.7,9.9,10.0
5,UA,OO,ORD,20.0,2022-01-28 17:55:00,2022-01-28 20:52:00,19.7,0.0,0,0.01,7.5,299.0,24.2,9.9,10.0,7.9,0.0,0,0.01,10.3,322.0,96.1,9.9,10.0
5,B6,B6,JFK,86.0,2022-01-28 09:25:00,2022-01-28 10:43:00,29.3,0.003,100,0.21,0.9,352.0,100.0,1.4,10.0,16.9,0.0,0,0.01,9.4,303.0,100.0,9.9,10.0
5,B6,B6,JFK,31.0,2022-01-28 21:59:00,2022-01-28 23:14:00,30.2,0.007,100,0.21,10.5,29.0,100.0,1.0,10.0,3.8,0.0,0,0.01,7.1,313.0,96.1,9.9,10.0
5,B6,B6,MCO,-25.0,2022-01-28 16:17:00,2022-01-28 19:00:00,68.0,0.0,0,0.0,19.4,301.0,9.1,9.9,10.0,10.9,0.0,0,0.01,10.3,313.0,87.7,9.9,10.0
5,DL,9E,JFK,50.0,2022-01-28 12:30:00,2022-01-28 13:45:00,31.5,0.004,100,0.21,0.9,15.0,100.0,1.9,10.0,16.9,0.0,0,0.01,9.2,302.0,89.6,9.9,10.0
5,UA,OO,ORD,69.0,2022-01-28 10:45:00,2022-01-28 13:37:00,20.3,0.0,0,0.01,7.7,339.0,98.7,2.4,10.0,16.9,0.0,0,0.01,9.2,302.0,89.6,9.9,10.0
5,UA,G7,ORD,44.0,2022-01-28 14:30:00,2022-01-28 17:21:00,22.5,0.0,0,0.01,7.2,323.0,64.4,9.9,10.0,13.9,0.0,0,0.01,11.1,291.0,85.7,9.9,10.0
6,B6,B6,JFK,36.0,2022-01-01 21:45:00,2022-01-01 22:59:00,52.8,0.147,100,0.0,8.1,40.0,100.0,2.2,3.0,37.9,0.02,100,0.0,6.1,303.0,100.0,6.8,3.0
6,B6,B6,MCO,22.0,2022-01-01 13:13:00,2022-01-01 15:56:00,83.0,0.0,0,0.0,9.9,199.0,4.3,9.9,3.0,47.7,0.0,0,0.0,7.9,311.0,100.0,7.8,3.0
6,UA,OO,ORD,-25.0,2022-01-01 10:40:00,2022-01-01 13:32:00,36.1,0.0,0,0.02,21.0,20.0,100.0,9.9,3.0,47.9,0.0,0,0.0,0.4,358.0,100.0,9.7,3.0
6,WN,WN,MCO,-26.0,2022-01-01 10:30:00,2022-01-01 13:20:00,74.0,0.0,0,0.0,6.9,200.0,2.9,9.9,3.0,48.0,0.0,0,0.0,3.6,8.0,100.0,9.8,3.0
6,AA,MQ,ORD,21.0,2022-01-08 08:05:00,2022-01-08 10:56:00,18.5,0.0,0,0.0,14.9,170.0,24.2,9.9,3.0,15.0,0.0,0,0.0,4.6,99.0,47.3,9.9,3.0
6,B6,B6,JFK,-3.0,2022-01-08 09:25:00,2022-01-08 10:43:00,21.5,0.0,0,0.0,10.4,301.0,0.0,9.9,3.0,15.0,0.0,0,0.0,4.6,99.0,47.3,9.9,3.0
6,AA,PT,ORD,200.0,2022-01-08 18:04:00,2022-01-08 20:53:00,31.0,0.0,0,0.0,11.0,187.0,100.0,3.2,3.0,24.8,0.0,0,0.0,7.0,111.0,26.2,9.9,3.0
6,UA,OO,ORD,96.0,2022-01-08 17:55:00,2022-01-08 20:52:00,31.0,0.0,0,0.0,11.0,187.0,100.0,3.2,3.0,24.8,0.0,0,0.0,7.0,111.0,26.2,9.9,3.0
6,B6,B6,JFK,-13.0,2022-01-08 21:59:00,2022-01-08 23:14:00,29.3,0.0,0,0.0,7.3,225.0,0.0,9.9,3.0,29.6,0.0,0,0.0,3.5,158.0,99.8,9.9,3.0
6,B6,B6,MCO,-16.0,2022-01-08 16:17:00,2022-01-08 19:00:00,75.8,0.0,0,0.0,14.8,80.0,49.8,9.9,3.0,20.8,0.0,0,0.0,8.1,72.0,47.3,9.9,3.0
6,DL,9E,JFK,-17.0,2022-01-08 12:30:00,2022-01-08 13:45:00,26.6,0.0,0,0.0,6.2,330.0,0.0,9.9,3.0,21.7,0.0,0,0.0,6.8,99.0,47.3,9.9,3.0
6,UA,OO,ORD,-5.0,2022-01-08 10:45:00,2022-01-08 13:37:00,23.6,0.0,0,0.0,14.2,181.0,100.0,9.9,3.0,21.7,0.0,0,0.0,6.8,99.0,47.3,9.9,3.0
6,UA,G7,ORD,-1.0,2022-01-08 14:30:00,2022-01-08 17:21:00,28.1,0.0,0,0.0,15.5,180.0,100.0,9.9,3.0,22.8,0.0,0,0.0,5.8,90.0,47.3,9.9,3.0
6,AA,MQ,ORD,31.0,2022-01-15 08:05:00,2022-01-15 10:56:00,23.4,0.0,0,0.01,13.9,58.0,100.0,9.9,10.0,-1.1,0.0,0,0.0,4.8,330.0,84.3,9.9,10.0
6,B6,B6,JFK,7.0,2022-01-15 09:25:00,2022-01-15 10:43:00,11.5,0.0,0,0.0,7.7,10.0,7.2,9.9,10.0,-1.1,0.0,0,0.0,4.8,330.0,84.3,9.9,10.0
6,AA,PT,ORD,34.0,2022-01-15 18:04:00,2022-01-15 20:53:00,24.2,0.0,0,0.0,10.5,63.0,47.3,9.9,10.0,-0.3,0.0,0,0.0,0.0,0.0,0.0,9.9,10.0
6,UA,OO,ORD,30.0,2022-01-15 17:55:00,2022-01-15 20:52:00,24.2,0.0,0,0.0,10.5,63.0,47.3,9.9,10.0,-0.3,0.0,0,0.0,0.0,0.0,0.0,9.9,10.0
6,B6,B6,JFK,39.0,2022-01-15 21:59:00,2022-01-15 23:14:00,13.7,0.0,0,0.0,7.0,328.0,7.2,9.9,10.0,-2.2,0.0,0,0.0,0.0,0.0,26.2,9.9,10.0
6,B6,B6,MCO,14.0,2022-01-15 16:17:00,2022-01-15 19:00:00,73.0,0.0,0,0.0,0.8,36.0,2.9,9.9,10.0,0.8,0.0,0,0.0,4.7,334.0,26.2,9.9,10.0
6,DL,9E,JFK,27.0,2022-01-15 12:30:00,2022-01-15 13:45:00,17.1,0.0,0,0.0,9.9,335.0,13.4,9.9,10.0,4.8,0.0,0,0.0,6.8,302.0,84.3,9.9,10.0
6,UA,OO,ORD,2.0,2022-01-15 10:45:00,2022-01-15 13:37:00,23.8,0.0,0,0.0,16.3,60.0,92.8,9.9,10.0,4.8,0.0,0,0.0,6.8,302.0,84.3,9.9,10.0
6,UA,G7,ORD,54.0,2022-01-15 14:30:00,2022-01-15 17:21:00,24.8,0.0,0,0.0,15.4,53.0,90.3,9.9,10.0,3.7,0.0,0,0.0,8.9,322.0,27.2,9.9,10.0
6,AA,MQ,ORD,-24.0,2022-01-22 08:05:00,2022-01-22 10:56:00,22.4,0.0,0,0.0,13.9,231.0,100.0,9.9,10.0,6.2,0.0,0,0.0,3.6,139.0,26.2,9.9,10.0
6,B6,B6,JFK,31.0,2022-01-22 09:25:00,2022-01-22 10:43:00,17.1,0.0,0,0.0,6.9,44.0,7.2,9.9,10.0,6.2,0.0,0,0.0,3.6,139.0,26.2,9.9,10.0
6,AA,PT,ORD,1.0,2022-01-22 18:04:00,2022-01-22 20:53:00,27.5,0.0,0,0.09,14.9,251.0,78.4,9.9,10.0,24.9,0.0,0,0.0,9.0,208.0,100.0,9.9,10.0
6,UA,OO,ORD,-8.0,2022-01-22 17:55:00,2022-01-22 20:52:00,27.5,0.0,0,0.09,14.9,251.0,78.4,9.9,10.0,24.9,0.0,0,0.0,9.0,208.0,100.0,9.9,10.0
6,B6,B6,JFK,14.0,2022-01-22 21:59:00,2022-01-22 23:14:00,27.3,0.0,0,0.0,8.1,232.0,23.8,9.9,10.0,24.9,0.0,0,0.0,12.4,218.0,100.0,9.9,10.0
6,B6,B6,MCO,-19.0,2022-01-22 16:17:00,2022-01-22 19:00:00,55.1,0.0,0,0.0,11.5,10.0,100.0,9.7,10.0,23.9,0.0,0,0.0,4.6,166.0,98.6,9.9,10.0
6,DL,9E,JFK,14.0,2022-01-22 12:30:00,2022-01-22 13:45:00,25.3,0.0,0,0.0,6.9,30.0,7.2,9.9,10.0,21.6,0.0,0,0.0,3.6,63.0,84.3,9.9,10.0
6,UA,OO,ORD,36.0,2022-01-22 10:45:00,2022-01-22 13:37:00,26.4,0.0,0,0.09,16.9,249.0,100.0,9.9,10.0,21.6,0.0,0,0.0,3.6,63.0,84.3,9.9,10.0
6,UA,G7,ORD,-31.0,2022-01-22 14:30:00,2022-01-22 17:21:00,34.1,0.0,0,0.09,18.4,258.0,78.4,9.9,10.0,23.8,0.0,0,0.0,6.8,149.0,84.3,9.9,10.0
6,WN,WN,MCO,-10.0,2022-01-22 12:00:00,2022-01-22 14:45:00,53.9,0.0,0,0.0,8.4,1.0,100.0,9.9,10.0,24.7,0.0,0,0.0,9.0,177.0,84.3,9.9,10.0
6,AA,MQ,ORD,10.0,2022-01-29 08:05:00,2022-01-29 10:56:00,9.1,0.0,0,0.01,6.2,240.0,64.8,9.9,10.0,6.0,0.0,0,0.0,14.9,292.0,86.2,9.7,10.0
6,AA,PT,ORD,9.0,2022-01-29 18:04:00,2022-01-29 20:53:00,21.4,0.0,0,0.0,6.7,184.0,88.1,9.9,10.0,3.3,0.0,0,0.0,7.0,273.0,47.3,9.9,10.0
6,UA,OO,ORD,-3.0,2022-01-29 17:55:00,2022-01-29 20:52:00,21.4,0.0,0,0.0,6.7,184.0,88.1,9.9,10.0,3.3,0.0,0,0.0,7.0,273.0,47.3,9.9,10.0
6,B6,B6,JFK,103.0,2022-01-29 21:59:00,2022-01-29 23:14:00,14.8,0.0,0,0.06,15.0,305.0,23.8,9.9,10.0,2.3,0.0,0,0.0,5.8,254.0,26.2,9.9,10.0
6,B6,B6,MCO,-11.0,2022-01-29 16:17:00,2022-01-29 19:00:00,51.1,0.0,0,0.0,16.2,319.0,3.0,9.9,10.0,7.1,0.0,0,0.0,4.8,320.0,26.2,9.9,10.0
6,UA,OO,ORD,27.0,2022-01-29 10:45:00,2022-01-29 13:37:00,16.8,0.0,0,0.0,7.7,223.0,64.8,9.9,10.0,10.1,0.0,0,0.0,18.3,330.0,47.3,9.9,10.0
6,UA,G7,ORD,-17.0,2022-01-29 14:30:00,2022-01-29 17:21:00,21.4,0.0,0,0.0,7.1,203.0,72.0,9.9,10.0,10.1,0.0,0,0.0,13.8,312.0,47.3,9.9,10.0
6,WN,WN,MCO,-2.0,2022-01-29 12:00:00,2022-01-29 14:45:00,50.0,0.0,0,0.0,20.4,289.0,0.0,9.9,10.0,10.2,0.0,0,0.0,16.9,322.0,48.4,9.9,10.0
7,AA,MQ,ORD,31.0,2022-01-02 10:25:00,2022-01-02 13:16:00,22.3,0.0,0,0.0,11.3,340.0,100.0,5.9,3.0,23.0,0.011,100,0.01,10.2,283.0,100.0,4.9,3.0
7,AA,MQ,ORD,35.0,2022-01-02 17:25:00,2022-01-02 20:12:00,25.7,0.0,0,0.0,6.4,329.0,24.2,9.9,3.0,24.0,0.0,0,0.01,6.8,338.0,99.9,9.9,3.0
7,B6,B6,JFK,-12.0,2022-01-02 08:29:00,2022-01-02 09:50:00,52.1,0.0,0,0.0,0.0,0.0,100.0,5.9,3.0,25.0,0.0,0,0.01,13.8,303.0,100.0,1.2,3.0
7,B6,B6,MCO,64.0,2022-01-02 13:13:00,2022-01-02 15:56:00,82.1,0.0,0,0.0,9.6,217.0,48.6,9.9,3.0,23.0,0.0,0,0.01,10.1,273.0,100.0,3.1,3.0
7,DL,9E,JFK,180.0,2022-01-02 12:55:00,2022-01-02 14:12:00,57.2,0.0,0,0.0,10.1,243.0,90.7,9.4,3.0,23.0,0.0,0,0.01,11.2,301.0,100.0,8.5,3.0
7,UA,OO,ORD,48.0,2022-01-02 10:40:00,2022-01-02 13:32:00,23.5,0.0,0,0.0,11.3,330.0,90.3,6.7,3.0,23.0,0.0,0,0.01,11.2,301.0,100.0,8.5,3.0
7,UA,OO,ORD,136.0,2022-01-02 17:55:00,2022-01-02 20:52:00,24.5,0.0,0,0.0,7.7,315.0,24.2,9.9,3.0,21.7,0.0,0,0.01,6.9,343.0,98.6,8.8,3.0
7,AA,OO,ORD,-19.0,2022-01-09 12:40:00,2022-01-09 15:31:00,22.8,0.0,0,0.0,13.8,286.0,38.9,9.9,3.0,39.8,0.001,100,0.0,8.4,259.0,100.0,9.7,3.0
7,AA,MQ,ORD,-15.0,2022-01-09 08:05:00,2022-01-09 10:56:00,31.1,0.0,0,0.0,10.8,280.0,14.7,8.4,3.0,38.7,0.006,100,0.0,12.7,198.0,100.0,9.9,3.0
