DAY_OF_WEEK,MKT_UNIQUE_CARRIER,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,DUP,DISTANCE,WEATHER_DELAY,NAS_DELAY,LATE_AIRCRAFT_DELAY,DIV_AIRPORT_LANDINGS,CRS_ELAPSED_TIME,SCH_DEP_TIME,SCH_ARR_TIME,ORGIN_WTH_temp,ORGIN_WTH_feelslike,ORGIN_WTH_precip,ORGIN_WTH_precipprob,ORGIN_WTH_preciptype,ORGIN_WTH_snow,ORGIN_WTH_windgust,ORGIN_WTH_windspeed,ORGIN_WTH_winddir,ORGIN_WTH_cloudcover,ORGIN_WTH_visibility,ORGIN_WTH_severerisk,ORGIN_WTH_conditions,DEST_WTH_temp,DEST_WTH_feelslike,DEST_WTH_precip,DEST_WTH_precipprob,DEST_WTH_preciptype,DEST_WTH_snow,DEST_WTH_windgust,DEST_WTH_windspeed,DEST_WTH_winddir,DEST_WTH_cloudcover,DEST_WTH_visibility,DEST_WTH_severerisk,DEST_WTH_conditions
2,AA,PT,6235,ORD,SYR,2011.0,-7.0,0,0,N,607,,,,0,,2022-01-18 17:30:00,2022-01-18 20:18:00,43.1,34.7,0.0,0,,0.0,29.7,19.0,197.0,78.4,9.9,10.0,Partially cloudy,16.4,9.5,0.0,0,,0.0,7.2,4.4,204.0,26.2,9.9,10.0,Partially cloudy
2,UA,OO,5412,ORD,SYR,2039.0,-13.0,0,0,N,607,,,,0,,2022-01-18 17:55:00,2022-01-18 20:52:00,43.1,34.7,0.0,0,,0.0,29.7,19.0,197.0,78.4,9.9,10.0,Partially cloudy,13.5,6.0,0.0,0,,0.0,5.8,4.4,88.0,26.2,9.9,10.0,Partially cloudy
2,B6,B6,116,JFK,SYR,1042.0,-1.0,0,0,N,209,,,,0,,2022-01-18 09:25:00,2022-01-18 10:43:00,32.5,23.3,0.0,0,,0.0,22.3,12.4,283.0,33.2,9.9,10.0,Partially cloudy,24.0,11.3,0.0,0,,0.0,25.3,15.1,300.0,100.0,8.0,10.0,Overcast
2,B6,B6,2516,JFK,SYR,2256.0,-18.0,0,0,N,209,,,,0,,2022-01-18 21:59:00,2022-01-18 23:14:00,30.5,24.1,0.0,0,,0.0,4.3,6.4,320.0,0.0,9.9,10.0,Clear,12.6,1.4,0.0,0,,0.0,4.9,7.8,130.0,50.8,9.9,10.0,Partially cloudy
2,B6,B6,656,MCO,SYR,1919.0,19.0,0,0,N,1053,0.0,0.0,0.0,0,,2022-01-18 16:17:00,2022-01-18 19:00:00,62.9,62.9,0.0,0,,0.0,4.5,3.6,22.0,0.0,9.9,10.0,Clear,18.5,10.7,0.0,0,,0.0,8.7,5.5,224.0,84.3,9.9,10.0,Partially cloudy
2,DL,9E,5446,JFK,SYR,1347.0,2.0,0,0,N,209,,,,0,,2022-01-18 12:30:00,2022-01-18 13:45:00,35.3,26.3,0.0,0,,0.0,32.9,13.6,303.0,97.0,9.9,10.0,Overcast,22.9,7.8,0.0,0,,0.0,30.9,20.7,291.0,30.9,9.9,10.0,Partially cloudy
2,UA,OO,5392,ORD,SYR,1330.0,-7.0,0,0,N,607,,,,0,,2022-01-18 10:45:00,2022-01-18 13:37:00,33.0,23.5,0.0,0,,0.0,24.2,13.4,182.0,65.0,9.9,10.0,Partially cloudy,22.9,7.8,0.0,0,,0.0,30.9,20.7,291.0,30.9,9.9,10.0,Partially cloudy
2,UA,G7,4576,ORD,SYR,1705.0,-16.0,0,0,N,607,,,,0,,2022-01-18 14:30:00,2022-01-18 17:21:00,43.1,35.0,0.0,0,,0.0,31.8,18.1,192.0,63.5,9.9,10.0,Partially cloudy,19.9,9.3,0.0,0,,0.0,16.8,9.1,291.0,26.2,9.9,10.0,Partially cloudy
2,AA,OO,3253,ORD,SYR,1524.0,-7.0,0,0,N,607,,,,0,,2022-01-25 12:40:00,2022-01-25 15:31:00,13.5,-1.2,0.0,0,,0.0,19.7,13.3,307.0,24.2,9.9,10.0,Partially cloudy,24.2,16.0,0.0,0,snow,0.04,18.1,7.0,285.0,100.0,1.6,10.0,Overcast
2,AA,PT,6235,ORD,SYR,2008.0,-10.0,0,0,N,607,,,,0,,2022-01-25 17:30:00,2022-01-25 20:18:00,8.4,-7.5,0.0,0,,0.0,17.9,13.0,268.0,0.0,9.9,10.0,Clear,18.1,7.8,0.0,0,snow,0.04,19.7,8.1,271.0,89.6,9.8,10.0,Partially cloudy
2,UA,OO,5412,ORD,SYR,2055.0,3.0,0,0,N,607,,,,0,,2022-01-25 17:55:00,2022-01-25 20:52:00,8.4,-7.5,0.0,0,,0.0,17.9,13.0,268.0,0.0,9.9,10.0,Clear,19.1,7.7,0.0,0,snow,0.04,20.1,10.2,272.0,100.0,4.9,10.0,Overcast
2,B6,B6,116,JFK,SYR,1053.0,10.0,0,0,N,209,,,,0,,2022-01-25 09:25:00,2022-01-25 10:43:00,37.6,33.4,0.0,0,,0.0,6.3,5.3,270.0,100.0,7.7,10.0,Overcast,28.0,16.5,0.0,0,snow,0.04,22.4,14.8,272.0,100.0,3.9,10.0,Overcast
2,B6,B6,2516,JFK,SYR,2259.0,-15.0,0,0,N,209,,,,0,,2022-01-25 21:59:00,2022-01-25 23:14:00,31.5,26.2,0.0,0,,0.0,19.5,5.2,340.0,7.2,9.9,10.0,Clear,19.0,9.6,0.005,100,snow,0.04,19.7,7.3,263.0,100.0,1.7,10.0,"Snow, Overcast"
2,B6,B6,656,MCO,SYR,1837.0,-23.0,0,0,N,1053,,,,0,,2022-01-25 16:17:00,2022-01-25 19:00:00,52.8,52.8,0.03,100,rain,0.0,13.2,7.6,168.0,100.0,9.8,10.0,"Rain, Overcast",17.2,6.8,0.0,0,snow,0.04,15.9,8.0,271.0,89.6,9.7,10.0,Partially cloudy
2,DL,9E,5446,JFK,SYR,1337.0,-8.0,0,0,N,209,,,,0,,2022-01-25 12:30:00,2022-01-25 13:45:00,39.2,32.9,0.0,0,,0.0,15.7,9.5,278.0,100.0,9.9,10.0,Overcast,25.0,14.2,0.024,100,snow,0.04,18.3,11.5,299.0,100.0,1.4,10.0,"Snow, Overcast"
2,UA,OO,5392,ORD,SYR,1330.0,-7.0,0,0,N,607,,,,0,,2022-01-25 10:45:00,2022-01-25 13:37:00,11.6,-1.6,0.0,0,,0.0,15.0,10.0,295.0,24.2,9.9,10.0,Partially cloudy,25.0,14.2,0.024,100,snow,0.04,18.3,11.5,299.0,100.0,1.4,10.0,"Snow, Overcast"
2,UA,G7,4576,ORD,SYR,1658.0,-23.0,0,0,N,607,,,,0,,2022-01-25 14:30:00,2022-01-25 17:21:00,13.4,-1.8,0.0,0,,0.0,14.3,14.1,305.0,24.2,9.9,10.0,Partially cloudy,20.9,8.0,0.0,0,snow,0.04,19.2,13.8,262.0,89.6,9.6,10.0,Partially cloudy
3,AA,OO,3253,ORD,SYR,,,1,0,N,607,,,,0,,2022-01-05 12:40:00,2022-01-05 15:31:00,13.4,-6.3,0.0,0,,0.0,42.7,25.4,263.0,100.0,4.4,,Overcast,40.9,35.7,0.0,0,,0.0,,8.0,150.0,100.0,9.9,,Overcast
3,AA,PT,6235,ORD,SYR,1959.0,-19.0,0,0,N,607,,,,0,,2022-01-05 17:30:00,2022-01-05 20:18:00,13.4,-4.6,0.0,0,,0.0,34.9,20.5,268.0,97.5,9.6,,Overcast,42.9,36.7,0.0,0,,0.0,,11.3,199.0,88.2,9.9,,Partially cloudy
3,UA,OO,5412,ORD,SYR,,,1,0,N,607,,,,0,,2022-01-05 17:55:00,2022-01-05 20:52:00,13.4,-4.6,0.0,0,,0.0,34.9,20.5,268.0,97.5,9.6,,Overcast,39.7,34.1,0.0,0,,0.0,,8.2,203.0,88.2,9.9,,Partially cloudy
3,B6,B6,116,JFK,SYR,1022.0,-21.0,0,0,N,209,,,,0,,2022-01-05 09:25:00,2022-01-05 10:43:00,37.4,37.4,0.019,100,rain,0.0,11.4,1.9,65.0,100.0,2.7,,"Rain, Overcast",37.0,27.4,0.0,0,,0.0,24.0,17.1,180.0,98.6,9.9,,Overcast
3,B6,B6,2516,JFK,SYR,2251.0,-23.0,0,0,N,209,,,,0,,2022-01-05 21:59:00,2022-01-05 23:14:00,42.7,37.7,0.0,0,,0.0,19.7,8.4,245.0,23.8,9.9,,Partially cloudy,34.0,27.9,0.0,0,,0.0,,7.0,279.0,48.0,9.9,,Partially cloudy
3,B6,B6,656,MCO,SYR,1843.0,-17.0,0,0,N,1053,,,,0,,2022-01-05 16:17:00,2022-01-05 19:00:00,76.9,76.9,0.0,0,,0.0,,7.2,275.0,49.7,9.9,,Partially cloudy,42.9,35.3,0.0,0,,0.0,18.3,15.8,180.0,51.2,9.9,,Partially cloudy
3,DL,9E,5446,JFK,SYR,1329.0,-16.0,0,0,N,209,,,,0,,2022-01-05 12:30:00,2022-01-05 13:45:00,40.5,35.0,0.058,100,rain,0.0,16.1,8.4,225.0,100.0,4.1,,"Rain, Overcast",40.8,33.0,0.0,0,,0.0,,14.7,170.0,100.0,9.9,,Overcast
3,UA,OO,5392,ORD,SYR,1400.0,23.0,0,0,N,607,0.0,0.0,0.0,0,,2022-01-05 10:45:00,2022-01-05 13:37:00,14.6,-3.9,0.0,0,,0.0,40.8,23.0,259.0,97.5,3.4,,Overcast,40.8,33.0,0.0,0,,0.0,,14.7,170.0,100.0,9.9,,Overcast
3,UA,G7,4576,ORD,SYR,1656.0,-25.0,0,0,N,607,,,,0,,2022-01-05 14:30:00,2022-01-05 17:21:00,13.5,-6.4,0.0,0,,0.0,43.6,26.2,265.0,100.0,2.1,,Overcast,40.9,35.1,0.0,0,,0.0,,9.1,139.0,89.6,9.9,,Partially cloudy
3,AA,PT,6235,ORD,SYR,2021.0,3.0,0,0,N,607,,,,0,,2022-01-12 17:30:00,2022-01-12 20:18:00,38.7,36.0,0.0,0,,0.0,8.9,3.8,227.0,92.8,9.9,10.0,Overcast,35.8,28.9,0.0,0,,0.0,7.8,9.0,270.0,100.0,8.6,10.0,Overcast
3,UA,OO,5412,ORD,SYR,2054.0,2.0,0,0,N,607,,,,0,,2022-01-12 17:55:00,2022-01-12 20:52:00,38.7,36.0,0.0,0,,0.0,8.9,3.8,227.0,92.8,9.9,10.0,Overcast,35.0,30.8,0.0,0,,0.0,11.2,4.8,268.0,100.0,2.6,10.0,Overcast
3,B6,B6,116,JFK,SYR,1050.0,7.0,0,0,N,209,,,,0,,2022-01-12 09:25:00,2022-01-12 10:43:00,28.6,20.2,0.0,0,,0.0,21.6,8.9,220.0,23.8,9.9,10.0,Partially cloudy,30.7,20.8,0.0,0,,0.0,22.8,12.6,199.0,100.0,9.9,10.0,Overcast
3,B6,B6,2516,JFK,SYR,2256.0,-18.0,0,0,N,209,,,,0,,2022-01-12 21:59:00,2022-01-12 23:14:00,37.4,32.2,0.0,0,,0.0,5.4,6.6,200.0,13.4,9.9,10.0,Clear,34.9,28.5,0.001,100,"rain,snow",0.0,16.8,7.9,248.0,100.0,3.7,10.0,"Snow, Rain, Overcast"
3,B6,B6,656,MCO,SYR,1853.0,-7.0,0,0,N,1053,,,,0,,2022-01-12 16:17:00,2022-01-12 19:00:00,72.1,72.1,0.0,0,,0.0,11.4,11.1,68.0,6.6,9.9,10.0,Clear,35.0,30.8,0.0,0,,0.0,13.2,4.8,210.0,100.0,9.7,10.0,Overcast
3,DL,9E,5446,JFK,SYR,1335.0,-10.0,0,0,N,209,,,,0,,2022-01-12 12:30:00,2022-01-12 13:45:00,34.9,28.1,0.0,0,,0.0,19.7,8.5,230.0,23.8,9.9,10.0,Partially cloudy,34.9,27.7,0.0,0,,0.0,22.1,9.2,228.0,100.0,9.9,10.0,Overcast
3,UA,OO,5392,ORD,SYR,1333.0,-4.0,0,0,N,607,,,,0,,2022-01-12 10:45:00,2022-01-12 13:37:00,38.0,32.2,0.0,0,,0.0,21.5,7.9,212.0,100.0,9.9,10.0,Overcast,34.9,27.7,0.0,0,,0.0,22.1,9.2,228.0,100.0,9.9,10.0,Overcast
3,UA,G7,4576,ORD,SYR,1655.0,-26.0,0,0,N,607,,,,0,,2022-01-12 14:30:00,2022-01-12 17:21:00,40.9,35.6,0.0,0,,0.0,23.5,8.1,263.0,98.7,9.9,10.0,Overcast,34.9,29.8,0.0,0,,0.0,14.8,5.9,209.0,100.0,9.9,10.0,Overcast
3,AA,PT,6235,ORD,SYR,2009.0,-9.0,0,0,N,607,,,,0,,2022-01-19 17:30:00,2022-01-19 20:18:00,18.1,5.3,0.0,0,,0.0,17.9,11.9,330.0,38.9,9.9,10.0,Partially cloudy,40.9,33.0,0.0,0,,0.0,25.3,15.0,261.0,100.0,9.9,10.0,Overcast
3,UA,OO,5412,ORD,SYR,2050.0,-2.0,0,0,N,607,,,,0,,2022-01-19 17:55:00,2022-01-19 20:52:00,18.1,5.3,0.0,0,,0.0,17.9,11.9,330.0,38.9,9.9,10.0,Partially cloudy,38.8,29.7,0.0,0,,0.0,24.1,17.0,290.0,100.0,9.9,10.0,Overcast
3,B6,B6,116,JFK,SYR,1046.0,3.0,0,0,N,209,,,,0,,2022-01-19 09:25:00,2022-01-19 10:43:00,37.1,30.8,0.0,0,,0.0,22.2,8.6,200.0,88.8,9.9,10.0,Partially cloudy,38.8,30.8,0.0,0,,0.0,32.4,13.6,198.0,100.0,9.9,10.0,Overcast
3,B6,B6,2516,JFK,SYR,2350.0,36.0,0,0,N,209,0.0,0.0,0.0,0,,2022-01-19 21:59:00,2022-01-19 23:14:00,47.3,42.8,0.0,0,,0.0,21.9,9.5,232.0,26.7,9.9,10.0,Partially cloudy,35.8,26.9,0.0,0,,0.0,23.3,14.0,281.0,100.0,9.9,10.0,Overcast
3,B6,B6,656,MCO,SYR,1838.0,-22.0,0,0,N,1053,,,,0,,2022-01-19 16:17:00,2022-01-19 19:00:00,73.7,73.7,0.0,0,,0.0,8.7,8.7,120.0,6.2,9.9,10.0,Clear,41.0,33.8,0.0,0,,0.0,28.8,12.9,259.0,99.6,9.9,10.0,Overcast
3,DL,9E,5446,JFK,SYR,1340.0,-5.0,0,0,N,209,,,,0,,2022-01-19 12:30:00,2022-01-19 13:45:00,42.2,35.8,0.0,0,,0.0,30.0,11.4,200.0,23.8,9.9,10.0,Partially cloudy,42.1,35.2,0.0,0,,0.0,31.1,12.6,210.0,100.0,9.9,10.0,Overcast
3,UA,OO,5392,ORD,SYR,1323.0,-14.0,0,0,N,607,,,,0,,2022-01-19 10:45:00,2022-01-19 13:37:00,22.2,9.2,0.0,0,,0.0,21.9,14.5,308.0,78.4,9.9,10.0,Partially cloudy,42.1,35.2,0.0,0,,0.0,31.1,12.6,210.0,100.0,9.9,10.0,Overcast
3,UA,G7,4576,ORD,SYR,1655.0,-26.0,0,0,N,607,,,,0,,2022-01-19 14:30:00,2022-01-19 17:21:00,22.3,10.0,0.0,0,,0.0,23.6,13.1,305.0,78.4,9.9,10.0,Partially cloudy,43.0,36.1,0.0,0,,0.0,24.8,13.6,221.0,100.0,9.9,10.0,Overcast
3,AA,PT,6235,ORD,SYR,2024.0,6.0,0,0,N,607,,,,0,,2022-01-26 17:30:00,2022-01-26 20:18:00,9.1,-4.3,0.0,0,,0.0,19.2,9.6,181.0,29.4,9.9,10.0,Partially cloudy,5.9,5.9,0.0,0,,0.0,4.0,0.0,0.0,0.0,9.9,10.0,Clear
3,UA,OO,5412,ORD,SYR,2036.0,-16.0,0,0,N,607,,,,0,,2022-01-26 17:55:00,2022-01-26 20:52:00,9.1,-4.3,0.0,0,,0.0,19.2,9.6,181.0,29.4,9.9,10.0,Partially cloudy,3.5,-7.1,0.0,0,,0.0,2.7,5.5,136.0,0.0,9.9,10.0,Clear
3,B6,B6,116,JFK,SYR,1024.0,-19.0,0,0,N,209,,,,0,,2022-01-26 09:25:00,2022-01-26 10:43:00,21.5,16.3,0.0,0,,0.0,16.6,3.7,349.0,7.2,9.9,10.0,Clear,11.7,11.7,0.0,0,,0.0,9.4,0.2,2.0,29.6,9.9,10.0,Partially cloudy
3,B6,B6,2516,JFK,SYR,2308.0,-6.0,0,0,N,209,,,,0,,2022-01-26 21:59:00,2022-01-26 23:14:00,22.1,12.7,0.0,0,,0.0,9.2,8.1,40.0,0.0,9.9,10.0,Clear,3.6,-7.4,0.0,0,,0.0,8.1,5.8,110.0,0.0,9.9,10.0,Clear
3,B6,B6,656,MCO,SYR,1849.0,-11.0,0,0,N,1053,,,,0,,2022-01-26 16:17:00,2022-01-26 19:00:00,62.8,62.8,0.0,0,,0.0,16.1,12.9,29.0,100.0,9.9,10.0,Overcast,6.8,0.4,0.0,0,,0.0,6.3,3.2,88.0,0.0,9.9,10.0,Clear
3,DL,9E,5446,JFK,SYR,1334.0,-11.0,0,0,N,209,,,,0,,2022-01-26 12:30:00,2022-01-26 13:45:00,25.3,14.5,0.0,0,,0.0,20.8,11.8,301.0,7.2,9.9,10.0,Clear,15.9,6.3,0.0,0,,0.0,9.2,6.8,283.0,26.9,9.9,10.0,Partially cloudy
3,UA,OO,5392,ORD,SYR,1331.0,-6.0,0,0,N,607,,,,0,,2022-01-26 10:45:00,2022-01-26 13:37:00,4.9,-9.3,0.0,0,,0.0,12.5,9.3,222.0,0.0,9.9,10.0,Clear,15.9,6.3,0.0,0,,0.0,9.2,6.8,283.0,26.9,9.9,10.0,Partially cloudy
3,UA,G7,4576,ORD,SYR,1700.0,-21.0,0,0,N,607,,,,0,,2022-01-26 14:30:00,2022-01-26 17:21:00,9.9,-3.1,0.0,0,,0.0,19.7,9.2,227.0,0.0,9.9,10.0,Clear,15.0,7.5,0.0,0,,0.0,4.0,4.7,39.0,26.2,9.9,10.0,Partially cloudy
4,AA,OO,3253,ORD,SYR,1737.0,126.0,0,0,N,607,0.0,0.0,0.0,0,,2022-01-06 12:40:00,2022-01-06 15:31:00,15.2,0.6,0.0,0,,0.0,21.2,14.0,261.0,40.0,9.9,,Partially cloudy,30.7,21.9,0.0,0,"rain,snow",0.01,21.9,10.4,259.0,100.0,9.9,,Overcast
4,AA,MQ,4134,ORD,SYR,1122.0,26.0,0,0,N,607,0.0,0.0,0.0,0,,2022-01-06 08:05:00,2022-01-06 10:56:00,7.6,-5.8,0.0,0,,0.0,,9.2,264.0,24.2,9.9,,Partially cloudy,29.8,17.3,0.0,0,"rain,snow",0.01,28.1,19.4,251.0,89.6,9.8,,Partially cloudy
4,B6,B6,116,JFK,SYR,1040.0,-3.0,0,0,N,209,,,,0,,2022-01-06 09:25:00,2022-01-06 10:43:00,37.4,30.0,0.0,0,rain,0.19,20.6,10.9,277.0,23.8,9.9,,Partially cloudy,29.8,17.3,0.0,0,"rain,snow",0.01,28.1,19.4,251.0,89.6,9.8,,Partially cloudy
4,AA,PT,6235,ORD,SYR,2229.0,131.0,0,0,N,607,0.0,8.0,0.0,0,,2022-01-06 17:30:00,2022-01-06 20:18:00,13.4,-1.4,0.0,0,,0.0,23.9,13.3,279.0,85.6,9.1,,Partially cloudy,28.9,21.9,0.0,0,"rain,snow",0.01,,6.8,169.0,98.6,9.9,,Overcast
4,UA,OO,5412,ORD,SYR,2038.0,-14.0,0,0,N,607,,,,0,,2022-01-06 17:55:00,2022-01-06 20:52:00,13.4,-1.4,0.0,0,,0.0,23.9,13.3,279.0,85.6,9.1,,Partially cloudy,28.9,23.9,0.0,0,"rain,snow",0.01,,4.5,156.0,99.8,9.9,,Overcast
4,B6,B6,2516,JFK,SYR,14.0,60.0,0,0,N,209,0.0,0.0,0.0,0,,2022-01-06 21:59:00,2022-01-06 23:14:00,35.3,30.1,0.0,0,"rain,snow",0.19,7.6,6.1,43.0,100.0,9.9,,Overcast,28.1,20.8,0.006,100,snow,0.01,,6.9,217.0,100.0,2.8,,"Snow, Overcast"
4,B6,B6,656,MCO,SYR,1901.0,1.0,0,0,N,1053,,,,0,,2022-01-06 16:17:00,2022-01-06 19:00:00,74.0,74.0,0.0,0,,0.0,,5.2,13.0,9.4,9.9,,Clear,28.9,25.2,0.0,0,"rain,snow",0.01,,3.4,198.0,88.2,9.9,,Partially cloudy
4,DL,9E,5446,JFK,SYR,1328.0,-17.0,0,0,N,209,,,,0,,2022-01-06 12:30:00,2022-01-06 13:45:00,37.6,31.0,0.0,0,rain,0.19,17.7,9.4,270.0,26.7,9.9,,Partially cloudy,30.7,20.9,0.0,0,"rain,snow",0.01,27.1,12.7,240.0,100.0,9.9,,Overcast
4,UA,OO,5392,ORD,SYR,1349.0,12.0,0,0,N,607,,,,0,,2022-01-06 10:45:00,2022-01-06 13:37:00,12.8,-1.8,0.0,0,,0.0,,12.6,268.0,24.2,9.9,,Partially cloudy,30.7,20.9,0.0,0,"rain,snow",0.01,27.1,12.7,240.0,100.0,9.9,,Overcast
4,UA,G7,4576,ORD,SYR,1712.0,-9.0,0,0,N,607,,,,0,,2022-01-06 14:30:00,2022-01-06 17:21:00,15.9,1.4,0.0,0,,0.0,20.8,14.1,262.0,90.3,9.9,,Overcast,29.8,21.0,0.0,0,"rain,snow",0.01,,10.1,258.0,89.6,9.9,,Partially cloudy
4,AA,OO,3253,ORD,SYR,1517.0,-14.0,0,0,N,607,,,,0,,2022-01-13 12:40:00,2022-01-13 15:31:00,39.5,33.7,0.0,0,,0.0,11.2,8.5,24.0,100.0,9.9,10.0,Overcast,38.8,34.6,0.0,0,,0.0,5.6,5.6,99.0,100.0,9.8,10.0,Overcast
4,AA,MQ,4134,ORD,SYR,1031.0,-25.0,0,0,N,607,,,,0,,2022-01-13 08:05:00,2022-01-13 10:56:00,37.7,32.2,0.0,0,,0.0,17.2,7.3,358.0,100.0,8.7,10.0,Overcast,35.8,33.2,0.0,0,,0.0,7.6,3.4,81.0,100.0,6.2,10.0,Overcast
4,B6,B6,116,JFK,SYR,1042.0,-1.0,0,0,N,209,,,,0,,2022-01-13 09:25:00,2022-01-13 10:43:00,37.6,37.6,0.0,0,,0.0,4.9,1.3,15.0,78.4,9.9,10.0,Partially cloudy,35.8,33.2,0.0,0,,0.0,7.6,3.4,81.0,100.0,6.2,10.0,Overcast
4,AA,PT,6235,ORD,SYR,2004.0,-14.0,0,0,N,607,,,,0,,2022-01-13 17:30:00,2022-01-13 20:18:00,37.7,37.7,0.0,0,,0.0,8.3,2.2,39.0,100.0,9.9,10.0,Overcast,35.8,33.4,0.0,0,,0.0,4.0,3.2,331.0,100.0,9.7,10.0,Overcast
4,UA,OO,5412,ORD,SYR,2027.0,-25.0,0,0,N,607,,,,0,,2022-01-13 17:55:00,2022-01-13 20:52:00,37.7,37.7,0.0,0,,0.0,8.3,2.2,39.0,100.0,9.9,10.0,Overcast,35.0,35.0,0.012,100,"rain,snow",0.0,2.9,0.0,0.0,100.0,6.1,10.0,"Snow, Rain, Overcast"
4,B6,B6,2516,JFK,SYR,2257.0,-17.0,0,0,N,209,,,,0,,2022-01-13 21:59:00,2022-01-13 23:14:00,40.7,37.0,0.0,0,,0.0,8.1,5.3,47.0,23.8,9.9,10.0,Partially cloudy,35.9,35.9,0.0,0,,0.0,8.7,0.3,1.0,100.0,6.7,10.0,Overcast
4,B6,B6,656,MCO,SYR,1842.0,-18.0,0,0,N,1053,,,,0,,2022-01-13 16:17:00,2022-01-13 19:00:00,71.9,71.9,0.0,0,,0.0,15.7,11.4,300.0,27.4,9.9,10.0,Partially cloudy,37.0,32.5,0.0,0,,0.0,3.8,5.5,29.0,100.0,9.7,10.0,Overcast
4,DL,9E,5446,JFK,SYR,1359.0,14.0,0,0,N,209,,,,0,,2022-01-13 12:30:00,2022-01-13 13:45:00,45.3,43.2,0.0,0,,0.0,2.5,4.3,38.0,23.8,8.6,10.0,Partially cloudy,41.9,38.8,0.0,0,,0.0,7.4,4.8,140.0,100.0,9.8,10.0,Overcast
4,UA,OO,5392,ORD,SYR,1316.0,-21.0,0,0,N,607,,,,0,,2022-01-13 10:45:00,2022-01-13 13:37:00,39.8,33.7,0.0,0,,0.0,11.6,9.3,10.0,92.8,9.9,10.0,Overcast,41.9,38.8,0.0,0,,0.0,7.4,4.8,140.0,100.0,9.8,10.0,Overcast
4,UA,G7,4576,ORD,SYR,1732.0,11.0,0,0,N,607,,,,0,,2022-01-13 14:30:00,2022-01-13 17:21:00,39.5,35.5,0.0,0,,0.0,12.1,5.6,5.0,100.0,9.9,10.0,Overcast,37.9,37.9,0.0,0,,0.0,2.9,0.1,3.0,100.0,9.8,10.0,Overcast
4,AA,OO,3253,ORD,SYR,1542.0,11.0,0,0,N,607,,,,0,,2022-01-20 12:40:00,2022-01-20 15:31:00,19.3,8.4,0.0,0,,0.0,15.9,9.4,337.0,24.2,9.9,10.0,Partially cloudy,15.0,0.5,0.0,0,,0.0,14.1,13.6,301.0,88.2,9.6,10.0,Partially cloudy
4,AA,PT,6235,ORD,SYR,2009.0,-9.0,0,0,N,607,,,,0,,2022-01-20 17:30:00,2022-01-20 20:18:00,15.5,5.0,0.0,0,,0.0,13.2,7.8,2.0,24.2,9.9,10.0,Partially cloudy,11.9,11.9,0.0,0,,0.0,12.1,0.4,1.0,98.6,5.1,10.0,Overcast
4,UA,OO,5412,ORD,SYR,2054.0,2.0,0,0,N,607,,,,0,,2022-01-20 17:55:00,2022-01-20 20:52:00,15.5,5.0,0.0,0,,0.0,13.2,7.8,2.0,24.2,9.9,10.0,Partially cloudy,10.9,10.9,0.0,0,,0.0,5.1,0.3,5.0,100.0,2.0,10.0,Overcast
4,B6,B6,116,JFK,SYR,1039.0,-4.0,0,0,N,209,,,,0,,2022-01-20 09:25:00,2022-01-20 10:43:00,35.6,28.9,0.038,100,rain,0.08,20.8,8.7,353.0,100.0,3.2,10.0,"Rain, Overcast",15.1,3.3,0.0,0,,0.0,16.6,9.2,302.0,87.0,9.9,10.0,Partially cloudy
4,B6,B6,2516,JFK,SYR,2302.0,-12.0,0,0,N,209,,,,0,,2022-01-20 21:59:00,2022-01-20 23:14:00,26.3,16.9,0.0,0,,0.0,24.2,9.6,15.0,13.4,9.9,10.0,Clear,10.8,10.8,0.0,0,,0.0,10.1,0.2,2.0,100.0,3.2,10.0,Overcast
4,B6,B6,656,MCO,SYR,1837.0,-23.0,0,0,N,1053,,,,0,,2022-01-20 16:17:00,2022-01-20 19:00:00,79.9,79.9,0.0,0,,0.0,18.1,9.3,216.0,6.5,9.9,10.0,Clear,12.7,4.9,0.0,0,,0.0,16.6,4.7,17.0,98.6,7.9,10.0,Overcast
4,DL,9E,5446,JFK,SYR,1354.0,9.0,0,0,N,209,,,,0,,2022-01-20 12:30:00,2022-01-20 13:45:00,32.7,25.1,0.003,100,snow,0.08,19.5,9.2,315.0,100.0,2.6,10.0,"Snow, Overcast",15.9,4.3,0.0,0,,0.0,16.8,9.3,280.0,88.8,9.8,10.0,Partially cloudy
4,UA,OO,5392,ORD,SYR,1326.0,-11.0,0,0,N,607,,,,0,,2022-01-20 10:45:00,2022-01-20 13:37:00,15.6,3.6,0.0,0,,0.0,14.8,9.7,1.0,24.2,9.9,10.0,Partially cloudy,15.9,4.3,0.0,0,,0.0,16.8,9.3,280.0,88.8,9.8,10.0,Partially cloudy
4,UA,G7,4576,ORD,SYR,1719.0,-2.0,0,0,N,607,,,,0,,2022-01-20 14:30:00,2022-01-20 17:21:00,20.3,9.9,0.0,0,,0.0,14.5,8.9,352.0,24.2,9.9,10.0,Partially cloudy,13.9,2.8,0.0,0,,0.0,14.1,8.0,340.0,99.3,8.5,10.0,Overcast
4,AA,OO,3253,ORD,SYR,1641.0,70.0,0,0,N,607,0.0,0.0,0.0,0,,2022-01-27 12:40:00,2022-01-27 15:31:00,30.6,20.7,0.0,0,"rain,snow",0.08,22.4,12.9,260.0,100.0,9.9,10.0,Overcast,28.9,20.4,0.0,0,,0.0,26.2,9.2,179.0,100.0,9.9,10.0,Overcast
