MONTH,DAY_OF_WEEK,FL_DATE,MKT_UNIQUE_CARRIER,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,DUP,DISTANCE,WEATHER_DELAY,NAS_DELAY,LATE_AIRCRAFT_DELAY,DIV_AIRPORT_LANDINGS
4,5,4/1/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1713,25,0,0,N,607,0,0,0,0
4,5,4/8/22 0:00,AA,MQ,4134,ORD,SYR,823,1107,1059,-8,0,0,N,607,,,,0
4,5,4/8/22 0:00,AA,MQ,4203,ORD,SYR,1335,1621,1657,36,0,0,N,607,2,6,28,0
4,5,4/8/22 0:00,AA,YX,4783,ORD,SYR,2017,2308,26,78,0,0,N,607,0,54,0,0
4,5,4/8/22 0:00,B6,B6,116,JFK,SYR,925,1043,1034,-9,0,0,N,209,,,,0
4,5,4/8/22 0:00,B6,B6,656,MCO,SYR,1111,1356,1500,64,0,0,N,1053,0,8,0,0
4,5,4/8/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1614,-6,0,0,N,209,,,,0
4,5,4/8/22 0:00,DL,9E,5446,JFK,SYR,1230,1341,1343,2,0,0,N,209,,,,0
4,5,4/8/22 0:00,UA,UA,1185,ORD,SYR,1906,2159,2151,-8,0,0,N,607,,,,0
4,5,4/8/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1325,0,0,0,N,607,,,,0
4,5,4/8/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1748,60,0,0,N,607,0,0,0,0
4,5,4/15/22 0:00,AA,MQ,4134,ORD,SYR,823,1107,1102,-5,0,0,N,607,,,,0
4,5,4/15/22 0:00,AA,MQ,4203,ORD,SYR,1335,1621,1618,-3,0,0,N,607,,,,0
4,5,4/15/22 0:00,AA,YX,4783,ORD,SYR,2017,2308,2301,-7,0,0,N,607,,,,0
4,5,4/15/22 0:00,B6,B6,116,JFK,SYR,925,1043,1021,-22,0,0,N,209,,,,0
4,5,4/15/22 0:00,B6,B6,656,MCO,SYR,1111,1356,1635,159,0,0,N,1053,0,52,64,0
4,5,4/15/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1616,-4,0,0,N,209,,,,0
4,5,4/15/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2143,-13,0,0,N,209,,,,0
4,5,4/15/22 0:00,DL,9E,5446,JFK,SYR,1229,1348,1333,-15,0,0,N,209,,,,0
4,5,4/15/22 0:00,UA,YX,3599,ORD,SYR,1906,2159,2349,110,0,0,N,607,0,66,44,0
4,5,4/15/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1301,-24,0,0,N,607,,,,0
4,5,4/15/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1736,48,0,0,N,607,0,0,0,0
4,5,4/22/22 0:00,AA,MQ,4134,ORD,SYR,823,1107,1058,-9,0,0,N,607,,,,0
4,5,4/22/22 0:00,AA,MQ,4203,ORD,SYR,1335,1621,1635,14,0,0,N,607,,,,0
4,5,4/22/22 0:00,AA,YX,4783,ORD,SYR,2017,2308,2334,26,0,0,N,607,0,26,0,0
4,5,4/22/22 0:00,B6,B6,116,JFK,SYR,925,1043,1035,-8,0,0,N,209,,,,0
4,5,4/22/22 0:00,B6,B6,656,MCO,SYR,1111,1356,1717,201,0,0,N,1053,0,4,105,0
4,5,4/22/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1617,-3,0,0,N,209,,,,0
4,5,4/22/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2127,-29,0,0,N,209,,,,0
4,5,4/22/22 0:00,DL,9E,5446,JFK,SYR,1229,1348,1339,-9,0,0,N,209,,,,0
4,5,4/22/22 0:00,UA,UA,1185,ORD,SYR,1906,2159,2234,35,0,0,N,607,0,0,0,0
4,5,4/22/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1259,-26,0,0,N,607,,,,0
4,5,4/22/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1819,91,0,0,N,607,91,0,0,0
4,5,4/29/22 0:00,AA,MQ,4134,ORD,SYR,823,1107,1105,-2,0,0,N,607,,,,0
4,5,4/29/22 0:00,AA,MQ,4203,ORD,SYR,1335,1621,1613,-8,0,0,N,607,,,,0
4,5,4/29/22 0:00,AA,YX,4783,ORD,SYR,2017,2308,42,94,0,0,N,607,0,0,0,0
4,5,4/29/22 0:00,B6,B6,116,JFK,SYR,925,1043,1128,45,0,0,N,209,0,0,0,0
4,5,4/29/22 0:00,B6,B6,656,MCO,SYR,1111,1356,1511,75,0,0,N,1053,0,0,0,0
4,5,4/29/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1605,-15,0,0,N,209,,,,0
4,5,4/29/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2207,11,0,0,N,209,,,,0
4,5,4/29/22 0:00,DL,9E,5446,JFK,SYR,1229,1348,1333,-15,0,0,N,209,,,,0
4,5,4/29/22 0:00,UA,UA,1185,ORD,SYR,1906,2159,2138,-21,0,0,N,607,,,,0
4,5,4/29/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1338,13,0,0,N,607,,,,0
4,5,4/29/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1641,-7,0,0,N,607,,,,0
4,6,4/2/22 0:00,AA,OO,3253,ORD,SYR,1240,1527,1526,-1,0,0,N,607,,,,0
4,6,4/2/22 0:00,AA,PT,6085,ORD,SYR,800,1055,1044,-11,0,0,N,607,,,,0
4,6,4/2/22 0:00,B6,B6,116,JFK,SYR,925,1038,1040,2,0,0,N,209,,,,0
4,6,4/2/22 0:00,B6,B6,656,MCO,SYR,1111,1356,2009,373,0,0,N,1053,260,0,113,0
4,6,4/2/22 0:00,DL,9E,4724,JFK,SYR,1259,1412,1359,-13,0,0,N,209,,,,0
4,6,4/2/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1613,-7,0,0,N,209,,,,0
4,6,4/2/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1317,-8,0,0,N,607,,,,0
4,6,4/2/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,2016,208,0,0,N,607,0,0,0,0
4,6,4/2/22 0:00,WN,WN,63,MCO,SYR,1020,1310,,,1,0,N,1053,,,,0
4,6,4/9/22 0:00,AA,MQ,4134,ORD,SYR,823,1107,1109,2,0,0,N,607,,,,0
4,6,4/9/22 0:00,AA,MQ,4203,ORD,SYR,1335,1621,1619,-2,0,0,N,607,,,,0
4,6,4/9/22 0:00,AA,YX,4783,ORD,SYR,2017,2308,2258,-10,0,0,N,607,,,,0
4,6,4/9/22 0:00,B6,B6,116,JFK,SYR,925,1043,1100,17,0,0,N,209,0,0,0,0
4,6,4/9/22 0:00,B6,B6,656,MCO,SYR,1111,1356,1335,-21,0,0,N,1053,,,,0
4,6,4/9/22 0:00,DL,9E,4724,JFK,SYR,1259,1412,1355,-17,0,0,N,209,,,,0
4,6,4/9/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1610,-10,0,0,N,209,,,,0
4,6,4/9/22 0:00,UA,UA,1185,ORD,SYR,1805,2058,2051,-7,0,0,N,607,,,,0
4,6,4/9/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1318,-7,0,0,N,607,,,,0
4,6,4/9/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1700,12,0,0,N,607,,,,0
4,6,4/9/22 0:00,WN,WN,3884,MCO,SYR,1025,1310,1258,-12,0,0,N,1053,,,,0
4,6,4/16/22 0:00,AA,MQ,4134,ORD,SYR,823,1107,1056,-11,0,0,N,607,,,,0
4,6,4/16/22 0:00,AA,MQ,4203,ORD,SYR,1335,1621,1614,-7,0,0,N,607,,,,0
4,6,4/16/22 0:00,AA,YX,4783,ORD,SYR,2017,2308,2257,-11,0,0,N,607,,,,0
4,6,4/16/22 0:00,B6,B6,116,JFK,SYR,925,1043,1100,17,0,0,N,209,0,0,0,0
4,6,4/16/22 0:00,B6,B6,656,MCO,SYR,1111,1356,1405,9,0,0,N,1053,,,,0
4,6,4/16/22 0:00,DL,9E,4724,JFK,SYR,1250,1409,1353,-16,0,0,N,209,,,,0
4,6,4/16/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1613,-7,0,0,N,209,,,,0
4,6,4/16/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2141,-15,0,0,N,209,,,,0
4,6,4/16/22 0:00,UA,UA,1185,ORD,SYR,1805,2058,2040,-18,0,0,N,607,,,,0
4,6,4/16/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1303,-22,0,0,N,607,,,,0
4,6,4/16/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1640,-8,0,0,N,607,,,,0
4,6,4/16/22 0:00,WN,WN,3884,MCO,SYR,1025,1310,1311,1,0,0,N,1053,,,,0
4,6,4/23/22 0:00,AA,MQ,4134,ORD,SYR,823,1107,1118,11,0,0,N,607,,,,0
4,6,4/23/22 0:00,AA,MQ,4203,ORD,SYR,1335,1621,1618,-3,0,0,N,607,,,,0
4,6,4/23/22 0:00,AA,YX,4783,ORD,SYR,2017,2308,2319,11,0,0,N,607,,,,0
4,6,4/23/22 0:00,B6,B6,116,JFK,SYR,925,1043,,,1,0,N,209,,,,0
4,6,4/23/22 0:00,B6,B6,656,MCO,SYR,1111,1356,1348,-8,0,0,N,1053,,,,0
4,6,4/23/22 0:00,DL,9E,4724,JFK,SYR,1250,1409,1345,-24,0,0,N,209,,,,0
4,6,4/23/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1621,1,0,0,N,209,,,,0
4,6,4/23/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2145,-11,0,0,N,209,,,,0
4,6,4/23/22 0:00,UA,UA,1185,ORD,SYR,1805,2058,2053,-5,0,0,N,607,,,,0
4,6,4/23/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1304,-21,0,0,N,607,,,,0
4,6,4/23/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1643,-5,0,0,N,607,,,,0
4,6,4/23/22 0:00,WN,WN,3884,MCO,SYR,1025,1310,1318,8,0,0,N,1053,,,,0
4,6,4/30/22 0:00,AA,MQ,4134,ORD,SYR,823,1107,1144,37,0,0,N,607,0,37,0,0
4,6,4/30/22 0:00,AA,MQ,4203,ORD,SYR,1335,1621,1702,41,0,0,N,607,0,13,28,0
4,6,4/30/22 0:00,AA,YX,4783,ORD,SYR,2017,2308,,,1,0,N,607,,,,0
4,6,4/30/22 0:00,B6,B6,116,JFK,SYR,925,1043,1031,-12,0,0,N,209,,,,0
4,6,4/30/22 0:00,B6,B6,656,MCO,SYR,1111,1356,1353,-3,0,0,N,1053,,,,0
4,6,4/30/22 0:00,DL,9E,4724,JFK,SYR,1250,1409,1350,-19,0,0,N,209,,,,0
4,6,4/30/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1620,0,0,0,N,209,,,,0
4,6,4/30/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2134,-22,0,0,N,209,,,,0
4,6,4/30/22 0:00,UA,UA,1185,ORD,SYR,1805,2058,134,276,0,0,N,607,0,6,259,0
4,6,4/30/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1325,0,0,0,N,607,,,,0
4,6,4/30/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1656,8,0,0,N,607,,,,0
4,6,4/30/22 0:00,WN,WN,3884,MCO,SYR,1025,1310,1310,0,0,0,N,1053,,,,0
4,7,4/3/22 0:00,AA,OO,3253,ORD,SYR,1240,1527,1542,15,0,0,N,607,0,0,0,0
4,7,4/3/22 0:00,AA,PT,6085,ORD,SYR,800,1055,1041,-14,0,0,N,607,,,,0
4,7,4/3/22 0:00,B6,B6,116,JFK,SYR,925,1038,1425,227,0,0,N,209,0,0,0,0
4,7,4/3/22 0:00,B6,B6,656,MCO,SYR,1111,1356,,,1,0,N,1053,,,,0
4,7,4/3/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1606,-14,0,0,N,209,,,,0
4,7,4/3/22 0:00,DL,9E,5446,JFK,SYR,1230,1341,1338,-3,0,0,N,209,,,,0
4,7,4/3/22 0:00,UA,UA,1185,ORD,SYR,1911,2204,2247,43,0,0,N,607,0,0,0,0
4,7,4/3/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1309,-16,0,0,N,607,,,,0
4,7,4/3/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1638,-10,0,0,N,607,,,,0
4,7,4/10/22 0:00,AA,MQ,4134,ORD,SYR,823,1107,1106,-1,0,0,N,607,,,,0
4,7,4/10/22 0:00,AA,MQ,4203,ORD,SYR,1335,1621,1616,-5,0,0,N,607,,,,0
4,7,4/10/22 0:00,AA,YX,4783,ORD,SYR,2017,2308,2316,8,0,0,N,607,,,,0
4,7,4/10/22 0:00,B6,B6,116,JFK,SYR,925,1043,,,1,0,N,209,,,,0
4,7,4/10/22 0:00,B6,B6,656,MCO,SYR,1110,1355,1412,17,0,0,N,1053,0,17,0,0
4,7,4/10/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1618,-2,0,0,N,209,,,,0
4,7,4/10/22 0:00,DL,9E,5446,JFK,SYR,1230,1341,1324,-17,0,0,N,209,,,,0
4,7,4/10/22 0:00,UA,UA,1185,ORD,SYR,1911,2204,2143,-21,0,0,N,607,,,,0
4,7,4/10/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1349,24,0,0,N,607,0,0,0,0
4,7,4/10/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1642,-6,0,0,N,607,,,,0
4,7,4/17/22 0:00,AA,MQ,4134,ORD,SYR,823,1107,1102,-5,0,0,N,607,,,,0
4,7,4/17/22 0:00,AA,MQ,4203,ORD,SYR,1335,1621,1612,-9,0,0,N,607,,,,0
4,7,4/17/22 0:00,AA,YX,4783,ORD,SYR,2017,2308,2259,-9,0,0,N,607,,,,0
4,7,4/17/22 0:00,B6,B6,116,JFK,SYR,925,1043,,,1,0,N,209,,,,0
4,7,4/17/22 0:00,B6,B6,656,MCO,SYR,1111,1356,1402,6,0,0,N,1053,,,,0
4,7,4/17/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1611,-9,0,0,N,209,,,,0
4,7,4/17/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2137,-19,0,0,N,209,,,,0
4,7,4/17/22 0:00,DL,9E,5446,JFK,SYR,1229,1348,1334,-14,0,0,N,209,,,,0
4,7,4/17/22 0:00,UA,UA,1185,ORD,SYR,1911,2204,2250,46,0,0,N,607,0,0,40,0
4,7,4/17/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1314,-11,0,0,N,607,,,,0
4,7,4/17/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1637,-11,0,0,N,607,,,,0
4,7,4/24/22 0:00,AA,MQ,4134,ORD,SYR,823,1107,1058,-9,0,0,N,607,,,,0
4,7,4/24/22 0:00,AA,MQ,4203,ORD,SYR,1335,1621,1618,-3,0,0,N,607,,,,0
4,7,4/24/22 0:00,AA,YX,4783,ORD,SYR,2017,2308,2251,-17,0,0,N,607,,,,0
4,7,4/24/22 0:00,B6,B6,116,JFK,SYR,925,1043,1023,-20,0,0,N,209,,,,0
4,7,4/24/22 0:00,B6,B6,656,MCO,SYR,1111,1356,1349,-7,0,0,N,1053,,,,0
4,7,4/24/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1628,8,0,0,N,209,,,,0
4,7,4/24/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2146,-10,0,0,N,209,,,,0
4,7,4/24/22 0:00,DL,9E,5446,JFK,SYR,1229,1348,1317,-31,0,0,N,209,,,,0
4,7,4/24/22 0:00,UA,UA,1185,ORD,SYR,1911,2204,2319,75,0,0,N,607,0,0,73,0
4,7,4/24/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1314,-11,0,0,N,607,,,,0
4,7,4/24/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1710,22,0,0,N,607,0,0,0,0
5,1,5/2/22 0:00,AA,MQ,4134,ORD,SYR,823,1107,1130,23,0,0,N,607,0,1,0,0
5,1,5/2/22 0:00,AA,MQ,4203,ORD,SYR,1335,1621,1614,-7,0,0,N,607,,,,0
5,1,5/2/22 0:00,AA,YX,4783,ORD,SYR,2017,2308,2256,-12,0,0,N,607,,,,0
5,1,5/2/22 0:00,B6,B6,116,JFK,SYR,925,1043,1044,1,0,0,N,209,,,,0
5,1,5/2/22 0:00,B6,B6,656,MCO,SYR,1111,1356,1711,195,0,0,N,1053,0,9,0,0
5,1,5/2/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1617,-3,0,0,N,209,,,,0
5,1,5/2/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2142,-14,0,0,N,209,,,,0
5,1,5/2/22 0:00,DL,9E,5446,JFK,SYR,1229,1348,1326,-22,0,0,N,209,,,,0
5,1,5/2/22 0:00,UA,UA,1185,ORD,SYR,1906,2159,2137,-22,0,0,N,607,,,,0
5,1,5/2/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1309,-16,0,0,N,607,,,,0
5,1,5/2/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1647,-1,0,0,N,607,,,,0
5,1,5/9/22 0:00,AA,MQ,3772,ORD,SYR,950,1240,1240,0,0,0,N,607,,,,0
5,1,5/9/22 0:00,AA,MQ,4203,ORD,SYR,1335,1623,1619,-4,0,0,N,607,,,,0
5,1,5/9/22 0:00,AA,YX,4798,ORD,SYR,2025,2315,2318,3,0,0,N,607,,,,0
5,1,5/9/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,2309,2,0,0,N,209,,,,0
5,1,5/9/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1535,59,0,0,N,1053,0,43,0,0
5,1,5/9/22 0:00,DL,9E,4730,JFK,SYR,1510,1625,1621,-4,0,0,N,209,,,,0
5,1,5/9/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2207,11,0,0,N,209,,,,0
5,1,5/9/22 0:00,DL,9E,5446,JFK,SYR,1243,1404,1340,-24,0,0,N,209,,,,0
5,1,5/9/22 0:00,UA,UA,2051,ORD,SYR,1800,2051,2036,-15,0,0,N,607,,,,0
5,1,5/9/22 0:00,UA,YX,3602,ORD,SYR,1037,1326,1307,-19,0,0,N,607,,,,0
5,1,5/9/22 0:00,UA,OO,5235,ORD,SYR,1404,1657,1719,22,0,0,N,607,0,0,0,0
5,1,5/16/22 0:00,AA,MQ,3772,ORD,SYR,950,1240,,,1,0,N,607,,,,0
5,1,5/16/22 0:00,AA,MQ,4203,ORD,SYR,1335,1623,1622,-1,0,0,N,607,,,,0
5,1,5/16/22 0:00,AA,YX,4798,ORD,SYR,2025,2315,2350,35,0,0,N,607,0,0,0,0
5,1,5/16/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,,,1,0,N,209,,,,0
5,1,5/16/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1425,-11,0,0,N,1053,,,,0
5,1,5/16/22 0:00,DL,9E,4730,JFK,SYR,1510,1625,1853,148,0,0,N,209,0,148,0,0
5,1,5/16/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,,,1,0,N,209,,,,0
5,1,5/16/22 0:00,DL,9E,5446,JFK,SYR,1243,1404,1358,-6,0,0,N,209,,,,0
5,1,5/16/22 0:00,UA,UA,2051,ORD,SYR,1800,2051,2049,-2,0,0,N,607,,,,0
5,1,5/16/22 0:00,UA,YX,3602,ORD,SYR,1037,1326,1322,-4,0,0,N,607,,,,0
5,1,5/16/22 0:00,UA,OO,5235,ORD,SYR,1404,1657,1700,3,0,0,N,607,,,,0
5,1,5/23/22 0:00,AA,MQ,3772,ORD,SYR,950,1240,1243,3,0,0,N,607,,,,0
5,1,5/23/22 0:00,AA,MQ,4203,ORD,SYR,1335,1623,1623,0,0,0,N,607,,,,0
5,1,5/23/22 0:00,AA,YX,4798,ORD,SYR,2025,2315,2344,29,0,0,N,607,0,18,11,0
5,1,5/23/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,2316,9,0,0,N,209,,,,0
5,1,5/23/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1610,94,0,0,N,1053,0,0,57,0
5,1,5/23/22 0:00,DL,9E,4730,JFK,SYR,1510,1625,1705,40,0,0,N,209,0,0,0,0
5,1,5/23/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2130,-26,0,0,N,209,,,,0
5,1,5/23/22 0:00,DL,9E,5446,JFK,SYR,1243,1404,1355,-9,0,0,N,209,,,,0
5,1,5/23/22 0:00,UA,UA,2051,ORD,SYR,1800,2051,2036,-15,0,0,N,607,,,,0
5,1,5/23/22 0:00,UA,YX,3602,ORD,SYR,1037,1326,1303,-23,0,0,N,607,,,,0
5,1,5/23/22 0:00,UA,OO,5235,ORD,SYR,1404,1657,1845,108,0,0,N,607,0,0,0,0
5,1,5/30/22 0:00,AA,MQ,3772,ORD,SYR,950,1240,1232,-8,0,0,N,607,,,,0
5,1,5/30/22 0:00,AA,MQ,4203,ORD,SYR,1335,1623,1627,4,0,0,N,607,,,,0
5,1,5/30/22 0:00,AA,YX,4798,ORD,SYR,2025,2315,2300,-15,0,0,N,607,,,,0
5,1,5/30/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,2254,-13,0,0,N,209,,,,0
5,1,5/30/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1438,2,0,0,N,1053,,,,0
5,1,5/30/22 0:00,DL,9E,4730,JFK,SYR,1510,1625,1613,-12,0,0,N,209,,,,0
5,1,5/30/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2146,-10,0,0,N,209,,,,0
5,1,5/30/22 0:00,DL,9E,5446,JFK,SYR,1243,1404,1347,-17,0,0,N,209,,,,0
5,1,5/30/22 0:00,UA,UA,2051,ORD,SYR,1800,2051,2050,-1,0,0,N,607,,,,0
5,1,5/30/22 0:00,UA,YX,3602,ORD,SYR,1037,1326,1319,-7,0,0,N,607,,,,0
5,1,5/30/22 0:00,UA,OO,5235,ORD,SYR,1404,1657,1651,-6,0,0,N,607,,,,0
5,2,5/3/22 0:00,AA,MQ,4134,ORD,SYR,823,1107,1113,6,0,0,N,607,,,,0
5,2,5/3/22 0:00,AA,MQ,4203,ORD,SYR,1335,1621,1705,44,0,0,N,607,0,0,18,0
5,2,5/3/22 0:00,AA,YX,4783,ORD,SYR,2017,2308,2315,7,0,0,N,607,,,,0
5,2,5/3/22 0:00,B6,B6,116,JFK,SYR,925,1043,1023,-20,0,0,N,209,,,,0
5,2,5/3/22 0:00,B6,B6,656,MCO,SYR,1111,1356,1352,-4,0,0,N,1053,,,,0
5,2,5/3/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1603,-17,0,0,N,209,,,,0
5,2,5/3/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2135,-21,0,0,N,209,,,,0
5,2,5/3/22 0:00,DL,9E,5446,JFK,SYR,1229,1348,1326,-22,0,0,N,209,,,,0
5,2,5/3/22 0:00,UA,UA,1185,ORD,SYR,1906,2159,2128,-31,0,0,N,607,,,,0
5,2,5/3/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1322,-3,0,0,N,607,,,,0
5,2,5/3/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1633,-15,0,0,N,607,,,,0
5,2,5/10/22 0:00,AA,MQ,3772,ORD,SYR,950,1240,1250,10,0,0,N,607,,,,0
5,2,5/10/22 0:00,AA,MQ,4203,ORD,SYR,1335,1623,1618,-5,0,0,N,607,,,,0
5,2,5/10/22 0:00,AA,YX,4798,ORD,SYR,2025,2315,2308,-7,0,0,N,607,,,,0
5,2,5/10/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,2314,7,0,0,N,209,,,,0
5,2,5/10/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1437,1,0,0,N,1053,,,,0
5,2,5/10/22 0:00,DL,9E,4730,JFK,SYR,1510,1625,1619,-6,0,0,N,209,,,,0
5,2,5/10/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2145,-11,0,0,N,209,,,,0
5,2,5/10/22 0:00,DL,9E,5446,JFK,SYR,1243,1404,1343,-21,0,0,N,209,,,,0
5,2,5/10/22 0:00,UA,UA,2051,ORD,SYR,1800,2051,2119,28,0,0,N,607,0,0,0,0
5,2,5/10/22 0:00,UA,YX,3602,ORD,SYR,1037,1326,1323,-3,0,0,N,607,,,,0
5,2,5/10/22 0:00,UA,OO,5235,ORD,SYR,1404,1657,1711,14,0,0,N,607,,,,0
5,2,5/17/22 0:00,AA,MQ,3772,ORD,SYR,950,1240,1246,6,0,0,N,607,,,,0
5,2,5/17/22 0:00,AA,MQ,4203,ORD,SYR,1335,1623,1614,-9,0,0,N,607,,,,0
5,2,5/17/22 0:00,AA,YX,4798,ORD,SYR,2025,2315,2315,0,0,0,N,607,,,,0
5,2,5/17/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,2251,-16,0,0,N,209,,,,0
5,2,5/17/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1614,98,0,0,N,1053,0,0,0,0
5,2,5/17/22 0:00,DL,9E,4730,JFK,SYR,1510,1625,1618,-7,0,0,N,209,,,,0
5,2,5/17/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2144,-12,0,0,N,209,,,,0
5,2,5/17/22 0:00,DL,9E,5446,JFK,SYR,1243,1404,1344,-20,0,0,N,209,,,,0
5,2,5/17/22 0:00,UA,UA,2051,ORD,SYR,1800,2051,2038,-13,0,0,N,607,,,,0
5,2,5/17/22 0:00,UA,YX,3602,ORD,SYR,1037,1326,1319,-7,0,0,N,607,,,,0
5,2,5/17/22 0:00,UA,OO,5235,ORD,SYR,1404,1657,1644,-13,0,0,N,607,,,,0
5,2,5/24/22 0:00,AA,MQ,3772,ORD,SYR,950,1240,1226,-14,0,0,N,607,,,,0
5,2,5/24/22 0:00,AA,MQ,4203,ORD,SYR,1335,1623,1628,5,0,0,N,607,,,,0
5,2,5/24/22 0:00,AA,YX,4798,ORD,SYR,2025,2315,2313,-2,0,0,N,607,,,,0
5,2,5/24/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,11,64,0,0,N,209,0,0,0,0
5,2,5/24/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1432,-4,0,0,N,1053,,,,0
5,2,5/24/22 0:00,DL,9E,4730,JFK,SYR,1510,1625,1611,-14,0,0,N,209,,,,0
5,2,5/24/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2139,-17,0,0,N,209,,,,0
5,2,5/24/22 0:00,DL,9E,5446,JFK,SYR,1243,1404,1341,-23,0,0,N,209,,,,0
5,2,5/24/22 0:00,UA,UA,2051,ORD,SYR,1800,2051,2040,-11,0,0,N,607,,,,0
5,2,5/24/22 0:00,UA,YX,3602,ORD,SYR,1037,1326,1417,51,0,0,N,607,0,0,46,0
5,2,5/24/22 0:00,UA,OO,5235,ORD,SYR,1404,1657,1703,6,0,0,N,607,,,,0
5,2,5/31/22 0:00,AA,MQ,3772,ORD,SYR,950,1240,1227,-13,0,0,N,607,,,,0
5,2,5/31/22 0:00,AA,MQ,4203,ORD,SYR,1335,1623,1632,9,0,0,N,607,,,,0
5,2,5/31/22 0:00,AA,YX,4798,ORD,SYR,2025,2315,2305,-10,0,0,N,607,,,,0
5,2,5/31/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,2339,32,0,0,N,209,0,0,0,0
5,2,5/31/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1426,-10,0,0,N,1053,,,,0
5,2,5/31/22 0:00,DL,9E,4730,JFK,SYR,1510,1625,1623,-2,0,0,N,209,,,,0
